51190;SEDAS CELULOSA ROOTS;x 18u $766c/u;13800;1;0;756;NULL;NULL;12/12/2025 04:31
51192;SEDAS CELULOSA LION ROLLING CIRCUS CLASSIC CLASSIC;x 18u $1322c/u;23800;1;0;759;NULL;NULL;12/12/2025 04:31
51194;SEDAS CELULOSA LION ROLLING CIRCUS cuatroveinte;Fraccion x 3u $4300c/u;12900;1;0;762;NULL;NULL;12/12/2025 04:31
51196;SEDAS ZEUS PAPEL ORGANICO uno y un cuarto;DISPLAY x25u $424c/u;10600;1;0;765;NULL;NULL;12/12/2025 04:31
51198;SEDAS SEUX BLACK uno y un cuarto;$510c/u;12800;1;0;768;NULL;NULL;12/12/2025 04:31
51200;SEDAS STAMPS TAMANO uno y un cuarto CLASICO NEGRO;$400 c/u;10000;1;0;771;NULL;NULL;12/12/2025 04:31
51202;SEDAS STAMPS TAMANO uno y un cuarto HEMP CANAMO;$400c/u;10000;1;0;774;NULL;NULL;12/12/2025 04:31
51204;SEDAS STAMPS TAMANO uno y un cuarto Classic;x300U $1950c/u;11700;1;0;777;NULL;NULL;12/12/2025 04:31
51206;SEDAS STAMPS TAMANO uno y un cuarto Hemp;x300U $2200c/u;13200;1;0;780;NULL;NULL;12/12/2025 04:31
51208;SEDAS STAMPS TAMANO uno y un cuarto Celulosa;x300U $2300c/u;13800;1;0;783;NULL;NULL;12/12/2025 04:31
51210;STAMPS CELULOSA uno y un cuarto;Disp x 25 u $1100c/u;27500;1;0;786;NULL;NULL;12/12/2025 04:31
51212;SEDAS ABADIE X500 SEDAS;Display x20u $3490c/u;69800;1;0;789;NULL;NULL;12/12/2025 04:31
51214;SEDAS STAMPS X500 SEDAS;Fraccion x6u $2790c/u;16740;1;0;792;NULL;NULL;12/12/2025 04:31
51216;SEDAS OCB CORTAS PREMIUM;X50u $478c/u;23900;1;0;795;NULL;NULL;12/12/2025 04:31
51218;SEDAS OCB CORTAS CANAMO;X50u $478c/u;23900;1;0;798;NULL;NULL;12/12/2025 04:31
51220;SEDAS OCB CORTAS EXPERT;X50u $478c/u;23900;1;0;801;NULL;NULL;12/12/2025 04:31
51222;SEDAS OCB uno y un cuarto PAPEL DE ARROZ;Displ. x25u $626c/u;15650;1;0;804;NULL;NULL;12/12/2025 04:31
51224;SEDAS OCB uno y un cuarto NEGRO;Displ. x25u $626c/u;15650;1;0;807;NULL;NULL;12/12/2025 04:31
51226;SEDAS OCB uno y un cuarto No Blanqueadas;Displ. x25u $626c/u;15650;1;0;810;NULL;NULL;12/12/2025 04:31
51228;SEDAS OCB uno y un cuarto X-PERT;Displ. x25u $626c/u;15650;1;0;813;NULL;NULL;12/12/2025 04:31
51230;SEDAS OCB uno y un cuarto ULTIMATE;Displ. x25u $626c/u;15650;1;0;816;NULL;NULL;12/12/2025 04:31
51232;SEDAS OCB uno y un cuarto Bamboo;Displ. x25u $626c/u;15650;1;0;819;NULL;NULL;12/12/2025 04:31
51234;SEDAS OCB uno y un cuarto Blue;Displ. x25u $626c/u;15650;1;0;822;NULL;NULL;12/12/2025 04:31
51236;SEDAS OCB uno y un cuarto Canamo;Displ. x25u $626c/u;15650;1;0;825;NULL;NULL;12/12/2025 04:31
51238;SEDAS OCB uno y un cuarto TIPO ESPANOL BLANCO;Displ. x25u $330c/u;8250;1;0;828;NULL;NULL;12/12/2025 04:31
51240;FUMACHU  OCB uno y un cuarto TIPO ESPANOL BLANCO;Displ. x15u $393c/u;5900;1;0;831;NULL;NULL;12/12/2025 04:31
51242;SEDAS SMOKING uno y un cuarto OFERTA!!! MASTER;Disp.x25u $600c/u;15000;1;0;834;NULL;NULL;12/12/2025 04:31
51244;SEDAS SMOKING uno y un cuarto OFERTA!!! ORGANICO;Disp.x25u $600c/u;15000;1;0;837;NULL;NULL;12/12/2025 04:31
51246;SEDAS RAW uno y un cuarto CLASSIC;Disp.x24u $1092c/u;26200;1;0;840;NULL;NULL;12/12/2025 04:31
51248;SEDAS RAW uno y un cuarto ORGANIC HEMP;Disp.x24u $1092c/u;26200;1;0;843;NULL;NULL;12/12/2025 04:31
51250;SEDAS RIZLA uno y un cuarto BAMBOO;Displ. x25u $500c/u;12500;1;0;846;NULL;NULL;12/12/2025 04:31
51252;SEDAS RIZLA uno y un cuarto PRESICION;Displ. x25u $500c/u;12500;1;0;849;NULL;NULL;12/12/2025 04:31
51254;SEDAS RIZLA uno y un cuarto SUPER THIN SILVER;Displ. x25u $500c/u;12500;1;0;852;NULL;NULL;12/12/2025 04:31
51256;SEDAS GIZEH IMANTADAS ROJAS;$1055c/u;21100;1;0;855;NULL;NULL;12/12/2025 04:31
51258;SEDAS GIZEH IMANTADAS VERDES;$1055c/u;21100;1;0;858;NULL;NULL;12/12/2025 04:31
51260;SEDAS GIZEH IMANTADAS AZUL;$1055c/u;21100;1;0;861;NULL;NULL;12/12/2025 04:31
51262;SEDAS GIZEH uno y un cuarto Pink;Disp.x25u $524 c/u;13100;1;0;864;NULL;NULL;12/12/2025 04:31
51264;SEDAS GIZEH uno y un cuarto Rojo;Disp.x25u $524 c/u;13100;1;0;867;NULL;NULL;12/12/2025 04:31
51266;SEDAS GIZEH uno y un cuarto Verde;Disp.x25u $524 c/u;13100;1;0;870;NULL;NULL;12/12/2025 04:31
51268;SEDAS GIZEH uno y un cuarto Organica;Disp.x25u $524 c/u;13100;1;0;873;NULL;NULL;12/12/2025 04:31
51270;SEDAS GIZEH uno y un cuarto Brown;Disp.x25u $524 c/u;13100;1;0;876;NULL;NULL;12/12/2025 04:31
51272;SEDAS GIZEH CORTAS Verde Claro;Disp.x50u $316c/u;15800;1;0;879;NULL;NULL;12/12/2025 04:31
51274;SEDAS GIZEH CORTAS Marron y Naranja;Disp.x50u $316c/u;15800;1;0;882;NULL;NULL;12/12/2025 04:31
51276;SEDAS GIZEH CORTAS Marron;Disp.x50u $316c/u;15800;1;0;885;NULL;NULL;12/12/2025 04:31
51278;SEDAS GIZEH CORTAS Verde Oscura;Disp.x50u $316c/u;15800;1;0;888;NULL;NULL;12/12/2025 04:31
51280;SEDAS GIZEH CORTAS Azul;Disp.x50u $316c/u;15800;1;0;891;NULL;NULL;12/12/2025 04:31
51282;SEDAS GIZEH CORTAS Roja;Disp.x50u $316c/u;15800;1;0;894;NULL;NULL;12/12/2025 04:31
51284;SEDAS LIBELLA uno y un cuarto NEGRO;Disp. x25 $516c/u;12900;1;0;897;NULL;NULL;12/12/2025 04:31
51286;SEDAS LIBELLA uno y un cuarto PURE;Disp. x25 $516c/u;12900;1;0;900;NULL;NULL;12/12/2025 04:31
51288;SEDAS LIBELLA uno y un cuarto HAVANA;Disp. x25 $516c/u;12900;1;0;903;NULL;NULL;12/12/2025 04:31
51290;BLUNT WRAPS;x25u $1372u;34300;1;0;906;NULL;NULL;12/12/2025 04:31
51292;PIEDRAS ZIPPO;Fracc. x5u $2800c/u;14000;1;0;909;NULL;NULL;12/12/2025 04:31
51294;MECHAS ZIPPO;Fracc. x5u $2800c/u;14000;1;0;912;NULL;NULL;12/12/2025 04:31
51296;BENZINA ZIPPO;Fracc. X3 $9000 c/u;27000;1;0;915;NULL;NULL;12/12/2025 04:31
51298;BENZINA FIRE;Fracc. X6 $1850 c/u;11100;1;0;918;NULL;NULL;12/12/2025 04:31
51300;ARMADORES DE CIGARRILLOS OCB METAL;Fraccion x3 U $5600c/u;16800;1;0;921;NULL;NULL;12/12/2025 04:31
51302;ARMADORES DE CIGARRILLOS OCB ACRILICO;Fraccion x3 U $5100c/u;15300;1;0;924;NULL;NULL;12/12/2025 04:31
51304;ARMADORES DE CIGARRILLOS AUTOMATICA OCB;Fraccion x3 U $11100c/u;33300;1;0;927;NULL;NULL;12/12/2025 04:31
51306;ARMADORES DE CIGARRILLOS ZEUS AUTOMATICA;Fraccion x3 U $4000c/u;12000;1;0;930;NULL;NULL;12/12/2025 04:31
51308;ARMADORES DE CIGARRILLOS ZEUS PLASTICA;Fraccion x3 U $2300c/u;6900;1;0;933;NULL;NULL;12/12/2025 04:31
51310;ARMADORES DE CIGARRILLOS ZEUS METAL;Fraccion x3 U $2900c/u;8700;1;0;936;NULL;NULL;12/12/2025 04:31
51312;ARMADORES DE CIGARRILLOS LION ROLLING CIRCUS;Fraccion x3 U $3800c/u;11400;1;0;939;NULL;NULL;12/12/2025 04:31
51314;ARMADORES DE CIGARRILLOS TONKING;Fraccion x3 U $1800c/u;5400;1;0;942;NULL;NULL;12/12/2025 04:31
51316;ARMADORES DE CIGARRILLOS LOOK OUT ACRILICO;Fraccion x3 U $2400c/u;7200;1;0;945;NULL;NULL;12/12/2025 04:31
51318;BOQUILLAS DAVID ROSS ;Fracc. x12 $1600c/u;19200;1;0;948;NULL;NULL;12/12/2025 04:31
51319;BANDEJA SLIDER HOMERO / RICK & MORTY;Fracci?n x 2u $7000 c/u;14000;0;0;0;;0000-00-00 00:00:00;0000-00-00 00:00:00
51320;PICA Uno;Unidad;2800;1;0;951;NULL;NULL;12/12/2025 04:31
51322;PICA Dos;Unidad;6400;1;0;954;NULL;NULL;12/12/2025 04:31
51324;PICA Tres;Unidad;4200;1;0;957;NULL;NULL;12/12/2025 04:31
51326;PICA Cuatro;Unidad;9900;1;0;960;NULL;NULL;12/12/2025 04:31
51328;PICA Cinco;Unidad;2400;1;0;963;NULL;NULL;12/12/2025 04:31
51330;PICA Seis;Unidad;8900;1;0;966;NULL;NULL;12/12/2025 04:31
51332;PICA Siete;Unidad;7600;1;0;969;NULL;NULL;12/12/2025 04:31
51334;PICA Ocho;Unidad;10900;1;0;972;NULL;NULL;12/12/2025 04:31
51336;PICA Nueve;Unidad;3100;1;0;975;NULL;NULL;12/12/2025 04:31
51338;PICA Diez;Unidad;4200;1;0;978;NULL;NULL;12/12/2025 04:31
51340;PICA Once;Unidad;12200;1;0;981;NULL;NULL;12/12/2025 04:31
51342;PICA Doce;Unidad;13000;1;0;984;NULL;NULL;12/12/2025 04:31
51344;PICA Trece;Unidad;9600;1;0;987;NULL;NULL;12/12/2025 04:31
51346;PICA Catorce;Unidad;11900;1;0;990;NULL;NULL;12/12/2025 04:31
51348;PICA Quince;Unidad;1200;1;0;993;NULL;NULL;12/12/2025 04:31
51350;PICA Dieciseis;Unidad;9900;1;0;996;NULL;NULL;12/12/2025 04:31
51352;PICA Diecisiete;Unidad;3700;1;0;999;NULL;NULL;12/12/2025 04:31
51354;PICA Veinte;Unidad;3500;1;0;1002;NULL;NULL;12/12/2025 04:31
51356;PICA Veintiuno;Unidad;7300;1;0;1005;NULL;NULL;12/12/2025 04:31
51358;PIPAS TUKE MINI;Fraccion x 3u $1000c/u;3000;1;0;1008;NULL;NULL;12/12/2025 04:31
51360;PIPA METAL Uno;$2900c/u;8700;1;0;1011;NULL;NULL;12/12/2025 04:31
51362;PIPA METAL Dos;$3600c/u;10800;1;0;1014;NULL;NULL;6/11/2025 11:18
51364;PIPA CALAVERA VIDRIO;$5900c/u;15900;1;0;1017;NULL;NULL;12/12/2025 04:31
51366;PIPA CALAVERA METAL;$6400c/u;19200;1;0;1020;NULL;NULL;6/11/2025 11:18
51368;INDIA;$3700c/u;11100;1;0;1023;NULL;NULL;12/12/2025 04:31
51370;BONGS Bong Uno;;13500;1;0;1026;NULL;NULL;12/12/2025 04:31
51372;Bong Dos;;7700;1;0;1029;NULL;NULL;12/12/2025 04:31
51374;Bong Tres;;7700;1;0;1032;NULL;NULL;12/12/2025 04:31
51376;Bong Cuatro;;12200;1;0;1035;NULL;NULL;12/12/2025 04:31
51378;Bong Cinco;;8300;1;0;1038;NULL;NULL;12/12/2025 04:31
51380;Bong Seis;;7500;1;0;1041;NULL;NULL;12/12/2025 04:31
51382;Bong Siete;;4900;1;0;1044;NULL;NULL;12/12/2025 04:31
51384;SAWVER ORIGINAL CON EXHIBIDOR;Display x24u $687c/u;16500;1;0;1047;NULL;NULL;12/12/2025 04:31
51386;CIGARRERAS Smoking metal;Fraccion x3u $6300c/u;18900;1;0;1050;NULL;NULL;12/12/2025 04:31
51388;ENCENDEDORES CLIPPER Modelo Gizeh;X24u $1200c/u;28800;1;0;1053;NULL;NULL;12/12/2025 04:31
51390;ENCENDEDORES MAGICLICK TURBO VIP PREMIUM;X 12U $2000c/u;24000;1;0;1056;NULL;NULL;12/12/2025 04:31
51392;ENCENDEDORES MAGICLICK TURBO COLOR SOPLETE;X 15U $1900c/u;28500;1;0;1059;NULL;NULL;12/12/2025 04:31
51394;ENCENDEDORES MAGICLICK TURBO BLACK SOPLETE;X 15U $1900c/u;28500;1;0;1062;NULL;NULL;12/12/2025 04:31
51396;ENCENDEDORES MAGICLICK JET SOPLETE SOLID;FRACCION X 3U $4600c/u;13800;1;0;1065;NULL;NULL;12/12/2025 04:31
51398;ENCENDEDORES MAGICLICK JET SOPLETE CRISTAL;FRACCION X 3U $4600c/u;13800;1;0;1068;NULL;NULL;12/12/2025 04:31
51400;MAGICLICK JET SOPLETE VARIOS MODELOS OPCION Uno;FRACCION X 3U $4400c/u;13200;1;0;1071;NULL;NULL;12/12/2025 04:31
51402;MAGICLICK JET SOPLETE VARIOS MODELOS OPCION Dos;FRACCION X 3U $4400c/u;13200;1;0;1074;NULL;NULL;12/12/2025 04:31
51404;MAGICLICK JET SOPLETE VARIOS MODELOS OPCION Tres;FRACCION X 3U $4400c/u;13200;1;0;1077;NULL;NULL;12/12/2025 04:31
51406;MAGICLICK JET SOPLETE VARIOS MODELOS OPCION Cuatro;FRACCION X 3U $4400c/u;13200;1;0;1080;NULL;NULL;12/12/2025 04:31
51408;ENCENDEDORES  DJEEP Opcion Uno;Fraccion x6u $2100c/u;12600;1;0;1083;NULL;NULL;12/12/2025 04:31
51410;ENCENDEDORES  DJEEP Opcion Dos;Fraccion x6u $2100c/u;12600;1;0;1086;NULL;NULL;12/12/2025 04:31
51412;ENCENDEDORES  DJEEP Opcion Tres;Fraccion x6u $2100c/u;12600;1;0;1089;NULL;NULL;12/12/2025 04:31
51414;ENCENDEDORES  DJEEP Opcion Cuatro;Fraccion x6u $2100c/u;12600;1;0;1092;NULL;NULL;12/12/2025 04:31
51416;ENCENDEDORES  DJEEP Opcion Cinco;Fraccion x6u $2100c/u;12600;1;0;1095;NULL;NULL;12/12/2025 04:31
51418;ENCENDEDORES  DJEEP Opcion Seis;Fraccion x6u $2100c/u;12600;1;0;1098;NULL;NULL;12/12/2025 04:31
